experiment,condition,method,dataset,R2,R2_SE,RMSE_RANGE,RMSE_RANGE_SE,MAE_RANGE,MAE_RANGE_SE,QICE,QICE_SE,NMPIW,NMPIW_SE,source_json,uncertainty_json,source_note
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,pumadyn32nh,0.09612867539,0.03405096602,0.2028886278,0.007152905325,0.1632464904,0.006820309775,0.012,0.001673320053,3.119640189,0.247596354,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,QSAR_fish_toxicity,0.4781316848,0.062217566,0.1468293753,0.008173123617,0.1038547193,0.005292525148,0.022,0.003577708764,1.779323549,0.1341275441,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,quake,-0.09121456059,0.02428470914,0.2809694457,0.01230070923,0.2264176365,0.01281502693,0.026,0.004335896678,2.717052902,0.1984625032,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,sensory,0.03450791418,0.03983110509,0.2416720725,0.01252277108,0.1916206423,0.01098103355,0.021,0.004604345773,2.887258723,0.2052732125,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,socmob,0.6272498237,0.06418671655,0.1111188139,0.01710647092,0.04197411656,0.009941051384,0.071,0.005176871642,0.4716961852,0.09033175691,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,space_ga,0.5731146367,0.03753838476,0.1541021721,0.009003521559,0.1169095259,0.01036690491,0.02,0.006164414003,1.694044902,0.1159379841,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
ex2_rows200_scaling,3M,Diffusion_DDPM500_repeats100,student_performance,0.06055403678,0.06778770034,0.1938410011,0.01369595955,0.1391000479,0.01528447383,0.017,0.005215361924,2.473635114,0.1401354005,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20.json,TabICL_regression03/runs/3M/step-120000_ddpm500_rows200_repeats100_parallel20_uncertainty.json,
ex2_rows200_scaling,3M,nanoTabPFN,abalone,0.4736237711,0.03865889018,0.1760680723,0.009509328051,0.1340680474,0.008311808371,0.012,0.003286335345,2.447730942,0.1322538672,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,
ex2_rows200_scaling,3M,nanoTabPFN,airfoil_self_noise,0.6699204059,0.04553111513,0.129875677,0.007859204279,0.09607614234,0.005722490781,0.016,0.001788854382,1.83693192,0.08627273185,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,
ex2_rows200_scaling,3M,nanoTabPFN,auction_verification,0.8663543529,0.02035620855,0.1097563816,0.009928713331,0.05248599438,0.004576833959,0.038,0.004816637832,0.6343195032,0.02476157034,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,
