experiment,condition,method,dataset,R2,R2_SE,RMSE_RANGE,RMSE_RANGE_SE,MAE_RANGE,MAE_RANGE_SE,QICE,QICE_SE,NMPIW,NMPIW_SE,source_json,uncertainty_json,source_note
ex3-2_features33_120,features33_120,catboost,SAT11-HAND-runtime-regression,0.3623216231,0.05674314308,0.3545857277,0.01200537413,0.2330437007,0.0125121013,0.133,0.003633180425,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,catboost,MIP-2016-regression,-0.2641340992,0.09313554082,0.423388292,0.0199891039,0.2949087134,0.02046687401,0.157,0.001095445115,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,catboost,geographical_origin_of_music,0.1732481555,0.02287853232,0.2269768672,0.01059567671,0.1804247247,0.01006469206,0.146,0.002966479395,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,xgboost,colleges,0.2183124955,0.07268595886,0.2057074584,0.006477736442,0.1591220617,0.004636365802,0.073,0.005176871642,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,xgboost,house_prices_nominal,0.6844142207,0.02767169322,0.1210536573,0.01105886815,0.08631669888,0.01032967916,0.067,0.003286335345,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,xgboost,SAT11-HAND-runtime-regression,0.2807083433,0.07107421507,0.376585234,0.01887948593,0.2310679568,0.01840940085,0.053,0.004147288271,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,xgboost,MIP-2016-regression,-0.4825107679,0.127340892,0.4561807702,0.0132527343,0.3410104543,0.01245879463,0.098,0.004098780306,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,xgboost,geographical_origin_of_music,-0.09567757586,0.05721922701,0.2617113253,0.0160093505,0.1972942162,0.01601587929,0.079,0.003847076812,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,gaussian_process,colleges,0.0805043119,0.05902388073,0.2245714508,0.008909260108,0.1866243563,0.009461735446,0.017,0.002449489743,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,gaussian_process,house_prices_nominal,0.7131849961,0.08483627592,0.1077999577,0.01349284874,0.06754831602,0.004719594148,0.023,0.004098780306,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,gaussian_process,SAT11-HAND-runtime-regression,0.1742054134,0.03577656285,0.4057932069,0.00654304268,0.3513752966,0.01084806356,0.07,0.01013903348,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,gaussian_process,MIP-2016-regression,-0.0761612315,0.043195945,0.392192592,0.0170840053,0.3045708184,0.01161599039,0.146,0.007668115805,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,gaussian_process,geographical_origin_of_music,0.04891985116,0.05871211771,0.2425866238,0.01211249045,0.2012851703,0.01307325182,0.035,0.003577708764,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,conformal_quantile,colleges,0.2432125931,0.04817699918,0.2038749139,0.008597536726,0.1579788919,0.008470328702,0.028,0.007823042886,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,conformal_quantile,house_prices_nominal,0.6486922719,0.05613742742,0.127862449,0.01685171409,0.08781076215,0.01328606469,0.031,0.005403702434,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,conformal_quantile,SAT11-HAND-runtime-regression,0.2676534932,0.04864139446,0.3814973856,0.01057887881,0.2317721453,0.01128134019,0.029,0.005403702434,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,conformal_quantile,MIP-2016-regression,-0.2835617468,0.0850401907,0.4265078538,0.01655587903,0.3117134575,0.01381604238,0.034,0.003346640106,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
ex3-2_features33_120,features33_120,conformal_quantile,geographical_origin_of_music,-0.04754662778,0.05176949221,0.255113371,0.01261500544,0.1973833338,0.01040181227,0.023,0.004098780306,,,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,TabICL_regression03/runs/distribution_baselines_features_gt32/distribution_baselines_rows200_bins10_features33_120.json,
